Date,Open,High,Low,Close,Adj Close,Volume
2021-02-10,207.970001,207.970001,205.940002,206.440002,205.179642,8467600
2021-02-11,207.330002,211.589996,207.190002,210.660004,209.698929,8411100
2021-02-12,209.360001,211.130005,207.679993,209.960007,209.002121,6911000
2021-02-16,210.660004,211.050003,207.350006,207.899994,206.951508,9652700
2021-02-17,205.259995,208.279999,205.059998,207.509995,206.563293,8373200
2021-02-18,205.880005,209.699997,204.960007,209.350006,208.394913,7328600
2021-02-19,209.339996,209.529999,203.759995,204.729996,203.795975,15011500
2021-02-22,203.550003,210.649994,203.110001,208.320007,207.369614,8337700
2021-02-23,207.399994,213.910004,206.550003,212.110001,211.142303,10571700
2021-02-24,212.360001,220.529999,211.289993,219.429993,218.428894,12039000
2021-02-25,219.289993,220.449997,212.580002,213.75,212.774841,11404300
2021-02-26,214.050003,215.210007,210.740005,212.389999,211.421036,11730000
2021-03-01,214.970001,217.800003,214.789993,216.630005,215.641678,6982000
2021-03-02,216.960007,217.929993,214.820007,215.770004,214.785614,6155200
2021-03-03,215.149994,217.190002,212.860001,214.850006,213.869812,6484600
2021-03-04,215.970001,217.020004,208.669998,211.5,210.535095,10658900
2021-03-05,213.729996,216.100006,209.630005,215.410004,214.427261,7582000
2021-03-08,216.979996,226.130005,215.809998,220.270004,219.265091,14750400
2021-03-09,222.059998,225.0,220.190002,220.360001,219.354675,9228600
2021-03-10,220.720001,224.190002,219.399994,223.169998,222.151855,7822900
2021-03-11,224.529999,228.229996,223.809998,226.149994,225.118256,10053400
2021-03-12,225.279999,226.539993,223.419998,224.360001,223.336426,8172400
2021-03-15,224.229996,227.089996,221.740005,223.270004,222.251404,9306100
2021-03-16,223.710007,225.580002,222.300003,224.699997,223.674866,8949300
2021-03-17,225.050003,226.240005,221.759995,223.020004,222.002533,8675600
2021-03-18,221.429993,222.520004,219.580002,220.660004,219.653305,9321800
2021-03-19,219.119995,220.169998,206.880005,206.899994,205.95607,32209700
2021-03-22,206.550003,212.289993,206.229996,208.0,207.051071,11371600
2021-03-23,209.050003,209.960007,207.5,208.149994,207.200378,8820700
2021-03-24,208.75,211.139999,207.929993,208.070007,207.120758,10101600
2021-03-25,207.669998,208.820007,205.779999,207.970001,207.021194,8390800
2021-03-26,208.25,213.699997,207.699997,213.529999,212.555832,7399900
2021-03-29,212.449997,215.289993,211.119995,214.509995,213.531357,7792300
2021-03-30,213.009995,214.149994,211.410004,211.899994,210.933258,5498000
2021-03-31,212.550003,214.110001,211.550003,211.729996,210.764038,13180000
2021-04-01,213.779999,217.740005,212.300003,216.860001,215.870636,6138400
2021-04-05,218.600006,220.509995,217.309998,219.039993,218.04068,10440500
2021-04-06,217.619995,219.399994,215.339996,218.649994,217.652466,7828100
2021-04-07,219.119995,221.039993,218.639999,219.270004,218.269653,5614300
2021-04-08,219.970001,222.820007,218.110001,220.699997,219.693115,11042000
2021-04-09,221.0,222.600006,219.509995,222.520004,221.504822,5724900
2021-04-12,220.240005,221.910004,219.220001,221.470001,220.45961,6315200
2021-04-13,221.0,221.619995,220.220001,221.020004,220.011658,4764000
2021-04-14,221.0,223.100006,220.070007,221.979996,220.967285,4972600
2021-04-15,223.889999,227.630005,223.860001,226.279999,225.247665,8698100
2021-04-16,227.169998,227.800003,225.759995,226.410004,225.37709,6829400
2021-04-19,225.75,227.580002,225.080002,225.789993,224.759903,6541600
2021-04-20,224.779999,225.380005,221.820007,223.279999,222.261353,5799100
2021-04-21,223.309998,227.869995,222.869995,227.449997,226.412323,9490600
2021-04-22,227.300003,230.929993,226.889999,227.570007,226.531784,7303000
2021-04-23,228.610001,231.820007,227.710007,230.0,228.950684,5345200
2021-04-26,230.770004,232.949997,229.520004,230.339996,229.289139,5650000
2021-04-27,231.029999,231.160004,228.990005,229.910004,228.861099,6642100
2021-04-28,230.949997,236.270004,230.669998,233.449997,232.384949,10111400
2021-04-29,235.229996,237.5,233.149994,236.860001,235.779388,7411400
2021-04-30,235.320007,235.929993,232.289993,233.559998,232.494446,10260200
2021-05-03,234.050003,235.740005,231.389999,232.610001,231.548782,8174400
2021-05-04,231.600006,232.389999,230.229996,232.029999,230.97142,5884500
2021-05-05,233.850006,233.850006,228.660004,229.210007,228.164322,6523200
2021-05-06,229.630005,231.580002,228.660004,231.320007,230.264679,6124100
2021-05-07,232.339996,233.220001,230.710007,232.119995,231.06102,4528700
2021-05-10,231.600006,232.0,225.160004,225.970001,224.939072,9627400
2021-05-11,223.740005,226.419998,222.039993,225.479996,224.451309,7633300
2021-05-12,223.630005,225.0,220.309998,220.630005,219.623444,7721300
2021-05-13,221.509995,224.899994,220.889999,223.740005,223.042755,6650100
2021-05-14,225.820007,227.509995,224.919998,226.940002,226.232788,4777200
2021-05-17,226.179993,227.160004,225.320007,226.440002,225.734344,5534200
2021-05-18,228.389999,229.179993,225.429993,225.570007,224.867065,6900000
2021-05-19,222.759995,224.850006,221.789993,224.589996,223.890106,9311900
2021-05-20,225.440002,227.600006,225.240005,226.440002,225.734344,7478600
2021-05-21,226.880005,229.309998,226.550003,226.770004,226.063309,5603900
2021-05-24,227.949997,230.110001,227.630005,229.320007,228.605377,4040100
2021-05-25,229.899994,230.190002,228.419998,229.020004,228.306305,4689100
2021-05-26,228.050003,229.350006,226.380005,227.070007,226.362396,4295600
2021-05-27,227.759995,228.419998,226.369995,226.860001,226.15303,5969600
2021-05-28,227.589996,229.429993,227.149994,227.300003,226.59166,5779700
2021-06-01,229.440002,230.080002,226.279999,226.630005,225.923752,5091500
2021-06-02,229.220001,233.110001,228.779999,229.660004,228.944321,9081100
2021-06-03,229.0,230.389999,227.770004,228.110001,227.399139,6382400
2021-06-04,229.350006,230.699997,228.729996,230.139999,229.422806,5085700
2021-06-07,232.850006,234.679993,230.080002,231.320007,230.599136,5421300
2021-06-08,232.149994,232.850006,230.160004,232.050003,231.326859,4170600
2021-06-09,232.5,234.850006,232.119995,232.309998,231.586044,4659000
2021-06-10,233.100006,234.259995,232.130005,233.949997,233.220932,4452500
2021-06-11,234.389999,235.440002,233.710007,234.960007,234.227798,5378300
2021-06-14,234.699997,235.220001,231.570007,234.080002,233.350525,5805800
2021-06-15,234.440002,234.800003,232.619995,232.979996,232.253952,7093800
2021-06-16,233.619995,234.179993,228.0,229.600006,228.884491,8905400
2021-06-17,229.210007,233.339996,229.210007,232.149994,231.426544,6876700
2021-06-18,230.449997,232.179993,229.220001,230.410004,229.691971,8840000
2021-06-21,231.449997,235.009995,230.399994,234.320007,233.589798,7298400
2021-06-22,234.300003,236.089996,233.240005,235.929993,235.194763,8858400
2021-06-23,235.449997,235.919998,233.940002,234.679993,233.948654,6814700
2021-06-24,237.0,238.25,235.410004,236.240005,235.503815,4611500
2021-06-25,236.399994,238.479996,236.320007,237.320007,236.580444,7825200
2021-06-28,238.0,238.369995,231.860001,234.089996,233.360489,9301700
2021-06-29,234.570007,236.520004,234.149994,235.949997,235.214706,11897700
2021-06-30,235.110001,236.399994,233.820007,233.820007,233.091354,7797100
2021-07-01,234.199997,236.25,234.050003,235.149994,234.417191,5329600
2021-07-02,235.830002,238.779999,235.820007,238.630005,237.886353,4383700
2021-07-06,239.5,240.610001,237.210007,239.600006,238.853348,8048700
2021-07-07,240.259995,241.039993,238.300003,240.0,239.25209,4366100
2021-07-08,236.970001,237.070007,234.550003,236.610001,235.87265,6388000
2021-07-09,238.759995,239.449997,237.419998,238.470001,237.726852,5615900
2021-07-12,237.580002,238.509995,237.270004,237.869995,237.128723,7010700
2021-07-13,238.25,242.479996,238.25,242.350006,241.594772,8079200
2021-07-14,243.220001,246.809998,242.820007,245.990005,245.223434,8693400
2021-07-15,245.309998,248.800003,245.309998,248.550003,247.775452,10135100
2021-07-16,249.990005,250.460007,247.520004,248.119995,247.346786,8674500
2021-07-19,243.990005,244.449997,238.899994,240.410004,239.660812,11474600
2021-07-20,240.639999,244.210007,239.509995,242.699997,241.94368,7072300
2021-07-21,243.289993,246.899994,242.300003,243.660004,242.900681,11241400
2021-07-22,243.779999,245.350006,243.149994,244.139999,243.379181,10293600
2021-07-23,246.759995,250.009995,246.759995,249.020004,248.243988,6766000
2021-07-26,249.210007,250.360001,247.699997,250.25,249.470139,4879000
2021-07-27,249.190002,252.669998,248.220001,250.929993,250.148026,7038300
2021-07-28,250.050003,251.5,245.910004,246.940002,246.170456,9036500
2021-07-29,248.110001,250.380005,247.100006,247.919998,247.147415,7495300
2021-07-30,247.210007,248.460007,246.0,246.389999,245.622177,5804200
2021-08-02,246.240005,247.830002,238.369995,239.779999,239.032776,9989500
2021-08-03,240.630005,241.389999,234.029999,237.089996,236.351151,9839000
2021-08-04,237.0,237.550003,235.050003,236.669998,235.932465,8171800
2021-08-05,236.610001,240.25,236.429993,240.210007,239.461441,5337500
2021-08-06,240.0,242.600006,239.860001,241.399994,240.647705,4508200
2021-08-09,241.75,242.179993,238.050003,240.0,239.25209,5226900
2021-08-10,240.509995,241.339996,235.559998,238.070007,237.32811,7185700
2021-08-11,238.080002,238.360001,234.580002,235.059998,234.327484,7375700
2021-08-12,233.889999,234.110001,231.020004,231.789993,231.38266,9867000
2021-08-13,232.0,233.270004,231.399994,232.649994,232.24115,5444100
2021-08-16,232.210007,235.479996,230.199997,235.360001,234.946396,7575900
2021-08-17,235.0,235.669998,233.220001,234.529999,234.117859,6850500
2021-08-18,233.919998,234.350006,231.470001,231.630005,231.222961,4996500
2021-08-19,229.039993,232.429993,228.899994,231.570007,231.163071,5761300
2021-08-20,231.869995,232.160004,230.300003,231.360001,230.95343,5522200
2021-08-23,232.699997,234.649994,232.0,234.139999,233.728546,6342000
2021-08-24,235.039993,236.190002,233.949997,234.240005,233.828369,5081800
2021-08-25,235.0,235.0,232.080002,232.589996,232.181259,5277100
2021-08-26,232.130005,232.630005,230.149994,230.520004,230.114899,5889100
2021-08-27,231.020004,233.050003,230.229996,232.690002,232.281097,6365200
2021-08-30,232.690002,233.669998,229.919998,231.229996,230.823654,6448000
2021-08-31,230.910004,231.839996,228.660004,229.100006,228.697403,9405100
2021-09-01,229.100006,230.779999,228.770004,230.119995,229.715607,8177600
2021-09-02,230.429993,230.550003,221.960007,224.179993,223.786041,19708800
2021-09-03,224.0,227.300003,223.350006,225.110001,224.714417,11532000
2021-09-07,226.740005,228.0,225.860001,226.270004,225.872375,9662600
2021-09-08,227.380005,230.220001,227.039993,229.089996,228.687408,10652600
2021-09-09,229.309998,230.0,227.100006,227.490005,227.090225,5853000
2021-09-10,229.850006,230.039993,224.820007,224.910004,224.514771,6713000
2021-09-13,225.529999,227.199997,223.410004,224.630005,224.23526,6808100
2021-09-14,225.0,225.809998,222.279999,223.029999,222.638062,6575700
2021-09-15,222.520004,224.839996,221.360001,223.809998,223.416687,6535800
2021-09-16,223.860001,225.199997,222.75,224.330002,223.935776,5928500
2021-09-17,222.449997,223.699997,219.300003,221.75,221.360321,13787400
2021-09-20,216.960007,220.5,216.309998,220.050003,219.6633,8822600
2021-09-21,220.75,222.169998,218.979996,220.169998,219.783081,7033600
2021-09-22,221.399994,224.100006,221.100006,222.75,222.358551,6005900
2021-09-23,225.0,228.699997,224.360001,228.309998,227.908783,7952700
2021-09-24,228.929993,231.949997,228.619995,231.589996,231.183014,6461200
2021-09-27,231.720001,233.330002,228.770004,229.600006,229.196518,6881100
2021-09-28,228.869995,228.869995,224.0,225.559998,225.16362,6951400
2021-09-29,226.800003,229.020004,226.089996,226.679993,226.281647,6432700
2021-09-30,227.580002,228.789993,222.630005,222.75,222.358551,7128500
2021-10-01,224.169998,231.559998,223.470001,230.460007,230.055008,7925400
2021-10-04,230.0,230.330002,220.809998,224.729996,224.335068,10283400
2021-10-05,225.479996,227.380005,223.919998,224.279999,223.885864,5814000
2021-10-06,222.039993,226.619995,221.25,226.509995,226.111938,5420900
2021-10-07,228.910004,231.160004,228.490005,230.550003,230.144852,6561900
2021-10-08,231.0,232.729996,230.179993,230.270004,229.865341,3734500
2021-10-11,230.009995,230.320007,224.869995,225.110001,224.714417,5620200
2021-10-12,225.559998,226.220001,222.919998,224.050003,223.656281,5448200
2021-10-13,223.130005,225.860001,218.630005,222.460007,222.069077,9076000
2021-10-14,224.119995,225.649994,223.059998,225.179993,224.784271,5590500
2021-10-15,227.220001,231.089996,226.729996,230.990005,230.584076,6353200
2021-10-18,230.179993,232.759995,228.139999,230.649994,230.244675,5580200
2021-10-19,231.949997,233.639999,230.679993,233.520004,233.109634,4409700
2021-10-20,233.460007,233.800003,231.309998,231.419998,231.013321,5401800
2021-10-21,230.699997,230.830002,226.300003,230.240005,229.835403,5982200
2021-10-22,230.289993,232.820007,228.710007,231.229996,230.823654,3788000
2021-10-25,233.449997,234.860001,232.289993,233.880005,233.469009,4938700
2021-10-26,235.529999,236.960007,231.330002,231.820007,231.412628,7814500
2021-10-27,224.75,224.75,215.660004,215.779999,215.400803,22958100
2021-10-28,219.25,219.990005,209.009995,209.839996,209.471237,23199400
2021-10-29,209.210007,213.669998,208.539993,211.770004,211.397858,14329800
2021-11-01,213.490005,215.25,211.449997,212.460007,212.086639,13210300
2021-11-02,213.160004,213.350006,207.820007,209.139999,208.772476,14688700
2021-11-03,209.690002,210.149994,206.729996,208.100006,207.734314,11486700
2021-11-04,209.160004,212.360001,207.869995,208.779999,208.413101,11368200
2021-11-05,211.949997,217.630005,211.360001,216.669998,216.289246,14268700
2021-11-08,218.369995,221.610001,218.149994,220.490005,220.102539,13500100
2021-11-09,219.690002,220.410004,212.919998,213.389999,213.014999,11535000
2021-11-10,213.550003,216.949997,213.330002,215.559998,215.559998,10063600
2021-11-11,216.470001,216.779999,210.160004,210.419998,210.419998,13546900
2021-11-12,211.5,213.580002,211.429993,212.089996,212.089996,7654100
2021-11-15,213.619995,216.399994,211.809998,212.300003,212.300003,9596900
2021-11-16,212.160004,215.649994,211.660004,215.179993,215.179993,8719600
2021-11-17,205.949997,207.309998,199.460007,205.059998,205.059998,38379600
2021-11-18,206.5,207.869995,201.270004,203.330002,203.330002,18292200
2021-11-19,202.039993,203.5,199.850006,200.860001,200.860001,18032600
2021-11-22,200.0,201.699997,194.600006,195.580002,195.580002,21185800
2021-11-23,196.970001,198.919998,194.380005,198.490005,198.490005,14742700
2021-11-24,198.169998,203.949997,197.639999,203.25,203.25,12026800
2021-11-26,193.320007,199.190002,192.550003,197.649994,197.649994,10987600
2021-11-29,201.0,201.25,195.360001,196.289993,196.289993,14633500
2021-11-30,195.270004,197.660004,192.559998,193.770004,193.770004,16023000
2021-12-01,196.029999,196.809998,190.100006,190.160004,190.160004,13204900
2021-12-02,192.0,199.440002,191.850006,198.289993,198.289993,13976300
2021-12-03,198.270004,198.470001,194.039993,196.320007,196.320007,10655600
2021-12-06,198.770004,204.220001,197.740005,202.679993,202.679993,10722100
2021-12-07,206.0,207.940002,205.889999,207.369995,207.369995,11897200
2021-12-08,207.660004,209.479996,205.710007,208.990005,208.990005,11749200
2021-12-09,208.520004,212.199997,207.169998,211.389999,211.389999,10176800
2021-12-10,211.899994,214.25,210.860001,213.399994,213.399994,8881900
2021-12-13,212.449997,213.320007,209.979996,211.020004,211.020004,8844300
2021-12-14,210.729996,213.369995,208.449997,209.979996,209.979996,9832300
2021-12-15,209.399994,212.490005,207.860001,212.309998,212.309998,10892500
2021-12-16,215.289993,216.270004,211.610001,214.369995,214.369995,8548400
2021-12-17,212.800003,213.210007,207.789993,211.880005,211.880005,11578400
2021-12-20,209.089996,209.770004,206.860001,208.740005,208.740005,9434400
2021-12-21,210.610001,216.160004,210.360001,215.380005,215.380005,6993700
2021-12-22,213.850006,218.940002,213.850006,217.960007,217.960007,6003400
2021-12-23,218.440002,218.520004,216.619995,216.619995,216.619995,4798200
2021-12-27,217.679993,218.119995,214.880005,217.630005,217.630005,4818400
2021-12-28,216.009995,219.729996,215.580002,218.050003,218.050003,4279800
2021-12-29,217.759995,218.940002,217.330002,218.169998,218.169998,3223100
2021-12-30,217.970001,219.149994,217.149994,217.869995,217.869995,3812800
2021-12-31,216.809998,217.979996,215.490005,216.710007,216.710007,4722600
