Date,Open,High,Low,Close,Adj Close,Volume
2021-02-17,143.949997,145.380005,143.119995,145.100006,141.715393,10810100
2021-02-18,144.0,145.789993,143.399994,145.589996,142.193954,10587800
2021-02-19,145.860001,148.839996,145.860001,148.020004,144.567261,11969800
2021-02-22,146.869995,150.190002,146.789993,149.410004,145.924835,11488400
2021-02-23,151.509995,152.309998,149.589996,150.610001,147.096863,16234400
2021-02-24,150.110001,153.759995,150.110001,153.259995,149.685043,15061400
2021-02-25,154.270004,154.899994,150.589996,151.179993,147.653549,18127700
2021-02-26,150.300003,150.869995,146.509995,147.169998,143.737076,19829200
2021-03-01,149.520004,151.380005,148.479996,150.5,146.989426,14845500
2021-03-02,150.080002,151.779999,149.839996,150.009995,146.510849,14221700
2021-03-03,151.229996,154.979996,150.820007,152.910004,149.343201,14324100
2021-03-04,152.610001,154.380005,148.619995,150.559998,147.048019,20093900
2021-03-05,153.220001,153.490005,147.970001,150.910004,147.389862,18465100
2021-03-08,152.470001,155.460007,150.75,152.910004,149.343201,17133300
2021-03-09,151.5,154.25,149.820007,151.830002,148.288391,16238800
2021-03-10,151.910004,156.160004,151.509995,155.130005,151.511414,14342200
2021-03-11,154.110001,156.149994,153.360001,154.320007,150.720306,11771500
2021-03-12,156.860001,157.630005,155.070007,156.149994,152.507614,12849500
2021-03-15,156.350006,156.919998,153.960007,155.369995,151.745804,12101100
2021-03-16,154.089996,154.600006,152.190002,153.509995,149.929199,12805600
2021-03-17,155.339996,156.880005,153.050003,155.089996,151.472351,13952400
2021-03-18,157.600006,161.690002,157.110001,157.649994,153.972626,21898500
2021-03-19,155.509995,155.940002,151.190002,155.139999,151.521179,54418800
2021-03-22,152.800003,153.970001,150.610001,150.970001,147.448441,19944800
2021-03-23,150.330002,152.119995,148.960007,149.460007,145.973679,17076300
2021-03-24,150.0,153.179993,149.860001,150.619995,147.106613,13079800
2021-03-25,150.0,152.970001,149.330002,152.550003,148.991608,15608300
2021-03-26,154.300003,155.449997,152.550003,155.089996,151.472351,16754400
2021-03-29,152.119995,153.729996,151.039993,152.679993,149.118561,17570300
2021-03-30,154.460007,155.869995,153.880005,154.479996,150.876572,13184300
2021-03-31,153.279999,154.490005,152.119995,152.229996,148.679047,16736700
2021-04-01,151.899994,153.789993,151.550003,153.710007,150.124542,16561500
2021-04-05,154.399994,154.940002,152.600006,153.619995,150.920303,13508000
2021-04-06,152.789993,154.279999,151.860001,152.539993,149.859283,13071600
2021-04-07,153.100006,155.229996,152.649994,154.929993,152.207275,16903500
2021-04-08,154.0,155.509995,152.309998,155.119995,152.393951,12335500
2021-04-09,155.809998,157.039993,154.970001,156.279999,153.533569,12122400
2021-04-12,155.580002,157.25,155.570007,155.949997,153.209351,12273400
2021-04-13,154.75,155.199997,152.429993,154.089996,151.382034,16113600
2021-04-14,151.470001,153.830002,150.929993,151.210007,148.552673,19939600
2021-04-15,151.25,152.199997,149.320007,152.169998,149.495789,17694100
2021-04-16,153.869995,154.509995,152.690002,153.300003,150.605942,13773400
2021-04-19,153.419998,153.880005,152.220001,152.649994,149.967346,11900200
2021-04-20,151.740005,151.75,148.649994,149.270004,146.646759,13716700
2021-04-21,147.789993,150.610001,146.789993,150.539993,147.894424,12236700
2021-04-22,150.229996,150.300003,147.259995,147.369995,144.780136,15256100
2021-04-23,147.179993,151.130005,146.690002,150.190002,147.550583,14041900
2021-04-26,150.779999,152.460007,150.380005,150.559998,147.914078,10799100
2021-04-27,150.5,151.570007,150.110001,151.25,148.591949,12821200
2021-04-28,152.429993,152.889999,151.399994,152.229996,149.554733,8943700
2021-04-29,153.539993,155.279999,153.199997,155.190002,152.462723,12976900
2021-04-30,154.100006,154.490005,153.009995,153.809998,151.106949,11705100
2021-05-03,154.850006,155.479996,153.130005,153.360001,150.664871,11801100
2021-05-04,152.869995,155.639999,152.139999,155.479996,152.74762,12977700
2021-05-05,156.0,158.279999,154.630005,157.520004,154.75177,10506700
2021-05-06,158.070007,160.820007,157.160004,160.690002,157.866074,13542400
2021-05-07,157.220001,161.5,157.020004,161.240005,158.406403,14257800
2021-05-10,161.5,163.729996,161.119995,161.220001,158.386749,14014300
2021-05-11,161.080002,162.389999,158.039993,158.539993,155.753845,15451700
2021-05-12,159.610001,160.779999,157.029999,157.449997,154.682983,14381700
2021-05-13,158.179993,162.449997,157.679993,161.5,158.661819,15395000
2021-05-14,162.389999,164.449997,161.990005,164.009995,161.127701,10584000
2021-05-17,163.369995,164.850006,163.029999,164.669998,161.776108,9886800
2021-05-18,164.679993,165.5,162.240005,162.350006,159.496887,11098100
2021-05-19,161.0,161.179993,158.639999,161.110001,158.278687,13278900
2021-05-20,160.830002,161.860001,159.520004,160.830002,158.003601,10426000
2021-05-21,161.339996,163.220001,160.940002,162.660004,159.801437,10249000
2021-05-24,163.360001,164.229996,162.119995,163.539993,160.66597,9440300
2021-05-25,163.850006,165.699997,161.559998,161.850006,159.005676,12609100
2021-05-26,163.570007,163.740005,161.309998,161.830002,158.986023,13058300
2021-05-27,163.949997,164.75,162.570007,164.350006,161.461746,15707500
2021-05-28,164.679993,164.940002,163.259995,164.240005,161.353683,10291300
2021-06-01,165.869995,166.910004,165.479996,166.050003,163.131866,9445400
2021-06-02,167.259995,167.440002,165.529999,166.059998,163.141693,10498600
2021-06-03,165.410004,167.25,164.660004,166.169998,163.249741,13354400
2021-06-04,166.210007,166.669998,165.029999,166.440002,163.514999,8510800
2021-06-07,167.0,167.100006,165.139999,165.660004,162.748734,7267200
2021-06-08,164.490005,165.759995,163.160004,165.0,162.100327,10370700
2021-06-09,164.139999,164.220001,162.279999,162.940002,160.076523,12377400
2021-06-10,164.360001,165.240005,160.309998,160.399994,157.581146,12119400
2021-06-11,160.429993,161.199997,159.059998,160.289993,157.473083,13683800
2021-06-14,160.149994,160.330002,156.660004,157.570007,154.800888,19917900
2021-06-15,156.699997,156.919998,154.130005,155.179993,152.452881,24485500
2021-06-16,154.729996,157.619995,153.110001,156.270004,153.523743,25321200
2021-06-17,157.100006,157.460007,151.25,151.759995,149.092987,29722400
2021-06-18,149.300003,149.699997,147.559998,147.919998,145.320465,43595700
2021-06-21,149.080002,151.199997,149.020004,150.429993,147.786362,18664800
2021-06-22,150.600006,150.970001,148.660004,150.210007,147.570251,14251200
2021-06-23,150.199997,152.039993,150.089996,151.119995,148.464233,12733300
2021-06-24,151.919998,153.119995,151.220001,152.509995,149.829819,13733200
2021-06-25,152.589996,154.5,151.669998,154.050003,151.342758,15484900
2021-06-28,153.699997,154.479996,152.119995,154.330002,151.617828,14125800
2021-06-29,155.0,156.309998,153.610001,154.139999,151.431168,14528700
2021-06-30,153.75,156.080002,153.710007,155.539993,152.806564,12531000
2021-07-01,156.259995,157.139999,155.419998,157.080002,154.319504,10479400
2021-07-02,155.949997,156.320007,155.119995,156.029999,154.17128,11424000
2021-07-06,155.779999,155.779999,152.350006,153.410004,151.582489,15083400
2021-07-07,152.009995,154.279999,151.550003,153.589996,151.760361,12271800
2021-07-08,151.610001,152.529999,150.039993,150.940002,149.141922,17834600
2021-07-09,153.050003,156.149994,152.580002,155.770004,153.914383,13694500
2021-07-12,154.350006,159.160004,153.940002,158.0,156.117828,19940400
2021-07-13,156.050003,157.389999,153.5,155.649994,153.795807,22671700
2021-07-14,155.949997,157.279999,152.949997,155.119995,153.272125,14622800
2021-07-15,153.899994,156.529999,153.699997,155.460007,153.608093,11539300
2021-07-16,155.960007,156.279999,151.020004,151.910004,150.100372,14002700
2021-07-19,148.550003,149.820007,145.710007,146.970001,145.219208,22172900
2021-07-20,146.520004,151.119995,146.330002,149.710007,147.92659,15385200
2021-07-21,152.050003,153.649994,151.360001,152.860001,151.039047,12356700
2021-07-22,152.880005,153.440002,149.970001,150.929993,149.132034,9913300
2021-07-23,151.479996,152.839996,150.25,150.639999,148.845505,9666100
2021-07-26,150.190002,151.960007,150.169998,151.649994,149.84346,8208000
2021-07-27,150.399994,152.490005,149.800003,151.449997,149.645844,11218700
2021-07-28,152.289993,152.770004,150.880005,151.699997,149.892868,9217300
2021-07-29,153.139999,153.869995,151.910004,153.0,151.177383,9063500
2021-07-30,152.580002,153.669998,151.199997,151.779999,149.971909,9804600
2021-08-02,152.029999,154.449997,151.070007,151.169998,149.369186,10203200
2021-08-03,151.949997,153.320007,149.520004,152.889999,151.068695,10394800
2021-08-04,151.25,153.369995,150.910004,151.240005,149.438354,10155000
2021-08-05,152.279999,153.690002,152.009995,153.149994,151.325577,9151500
2021-08-06,155.190002,157.820007,155.110001,157.5,155.623779,13320700
2021-08-09,157.520004,158.550003,155.899994,157.330002,155.455811,9516900
2021-08-10,156.740005,159.979996,156.309998,159.259995,157.362808,8667000
2021-08-11,160.0,161.5,159.080002,161.160004,159.240173,9156500
2021-08-12,161.880005,162.369995,160.550003,161.789993,159.862671,8844200
2021-08-13,161.789993,162.160004,159.570007,159.979996,158.074219,8980000
2021-08-16,158.940002,159.029999,156.779999,158.929993,157.036743,8755800
2021-08-17,157.570007,158.860001,155.270004,157.009995,155.139603,9347200
2021-08-18,156.309998,158.009995,155.339996,155.580002,153.726654,8065500
2021-08-19,153.160004,155.559998,153.009995,154.279999,152.442139,9517700
2021-08-20,154.350006,154.899994,153.160004,154.720001,152.876892,6972100
2021-08-23,155.330002,157.089996,155.240005,156.699997,154.833298,7934600
2021-08-24,157.0,158.550003,156.869995,157.669998,155.791748,7670900
2021-08-25,158.509995,161.779999,157.800003,160.919998,159.003021,11335000
2021-08-26,162.259995,163.830002,161.149994,161.75,159.823151,11027500
2021-08-27,161.75,163.160004,161.259995,163.050003,161.107666,8778000
2021-08-30,163.210007,163.490005,159.880005,160.440002,158.528763,7937600
2021-08-31,160.440002,161.369995,159.350006,159.949997,158.044586,12340800
2021-09-01,160.220001,160.759995,158.970001,159.720001,157.817322,8729900
2021-09-02,160.020004,161.610001,159.429993,160.460007,158.548523,8813300
2021-09-03,160.389999,160.889999,159.149994,159.490005,157.590073,7959700
2021-09-07,159.990005,161.380005,158.960007,159.210007,157.313416,9285600
2021-09-08,158.889999,159.580002,158.039993,158.5,156.611862,7852700
2021-09-09,158.270004,160.830002,158.080002,159.190002,157.29364,7904300
2021-09-10,160.559998,160.720001,157.220001,157.360001,155.485443,8309400
2021-09-13,158.529999,160.050003,158.070007,159.860001,157.955658,10052800
2021-09-14,160.449997,161.339996,156.259995,157.070007,155.198914,11685600
2021-09-15,156.720001,158.690002,156.470001,158.160004,156.275925,11691500
2021-09-16,159.410004,160.850006,157.220001,158.089996,156.206741,10880900
2021-09-17,157.380005,159.009995,157.0,157.679993,155.80162,25581600
2021-09-20,153.889999,154.559998,150.490005,152.960007,151.137863,15819900
2021-09-21,153.529999,154.550003,152.580002,152.979996,151.157608,8999900
2021-09-22,155.199997,157.25,155.100006,155.910004,154.052719,11236200
2021-09-23,158.0,161.710007,157.669998,161.179993,159.259918,12336100
2021-09-24,161.440002,163.589996,160.820007,163.039993,161.097778,10102400
2021-09-27,165.0,167.399994,164.610001,166.979996,164.990845,13220900
2021-09-28,167.699997,169.300003,165.660004,166.080002,164.101578,13387900
2021-09-29,166.210007,166.899994,165.039993,165.949997,163.973114,7777100
2021-09-30,166.919998,166.990005,162.789993,163.690002,161.740036,13161200
2021-10-01,164.0,168.300003,163.600006,167.130005,165.139069,11285000
2021-10-04,166.970001,170.440002,165.729996,166.949997,164.961197,14120000
2021-10-05,167.210007,170.139999,166.669998,168.660004,167.65506,12292900
2021-10-06,167.990005,169.100006,166.0,169.020004,168.012909,8692600
2021-10-07,171.199997,171.509995,169.539993,170.089996,169.076523,10195400
2021-10-08,170.020004,171.339996,169.300003,170.220001,169.20575,8188800
2021-10-11,170.800003,171.289993,166.460007,166.639999,165.647079,12154700
2021-10-12,165.75,166.690002,164.770004,165.360001,164.37471,13032600
2021-10-13,164.070007,165.410004,160.600006,161.0,160.040695,22753500
2021-10-14,161.75,164.009995,160.059998,163.470001,162.495972,15176800
2021-10-15,165.350006,167.169998,164.139999,166.610001,165.617264,14261100
2021-10-18,166.479996,168.610001,165.910004,166.550003,165.557632,12672900
2021-10-19,167.399994,168.649994,166.580002,168.570007,167.565598,8053900
2021-10-20,168.300003,170.869995,167.460007,170.839996,169.822052,8185600
2021-10-21,170.759995,171.330002,168.679993,169.5,168.490051,8415200
2021-10-22,170.029999,172.089996,169.699997,171.779999,170.756454,8817900
2021-10-25,172.710007,172.960007,170.479996,170.940002,169.921463,10159200
2021-10-26,171.0,172.490005,170.539993,171.399994,170.378723,8015100
2021-10-27,170.320007,170.699997,167.339996,167.830002,166.830002,9847000
2021-10-28,168.300003,170.509995,167.960007,170.360001,169.344925,7212900
2021-10-29,171.179993,172.240005,169.389999,169.889999,168.877716,8139500
2021-11-01,172.039993,172.330002,169.009995,169.800003,168.788254,7435500
2021-11-02,169.800003,171.690002,168.919998,170.470001,169.454269,7173800
2021-11-03,170.130005,171.130005,169.149994,170.529999,169.513901,8402700
2021-11-04,170.0,170.199997,166.490005,168.289993,167.287247,9574200
2021-11-05,168.899994,170.089996,167.410004,168.050003,167.048691,7971800
2021-11-08,169.050003,170.919998,168.740005,169.059998,168.052658,6413700
2021-11-09,167.350006,168.470001,166.600006,167.779999,166.780289,7990300
2021-11-10,167.449997,168.949997,167.089996,167.619995,166.621246,6999200
2021-11-11,167.520004,168.679993,166.899994,167.610001,166.611313,5815300
2021-11-12,167.649994,167.740005,165.720001,166.860001,165.865768,8111600
2021-11-15,167.210007,167.789993,166.0,166.559998,165.567566,6492500
2021-11-16,167.059998,167.070007,165.119995,165.360001,164.37471,9706100
2021-11-17,165.210007,165.559998,163.389999,164.470001,163.490021,9909600
2021-11-18,164.389999,164.850006,162.559998,163.050003,162.078476,8122500
2021-11-19,161.300003,162.110001,159.449997,160.919998,159.961166,12193600
2021-11-22,164.160004,165.979996,162.990005,164.350006,163.370743,14549900
2021-11-23,165.5,168.559998,165.369995,168.279999,167.277313,12354400
2021-11-24,168.460007,169.440002,166.440002,166.960007,165.965179,9629800
2021-11-26,162.139999,162.649994,158.820007,161.929993,160.965149,13619300
2021-11-29,163.309998,164.779999,159.820007,161.229996,160.269318,12104400
2021-11-30,159.160004,160.630005,158.289993,158.830002,157.883621,18922600
2021-12-01,161.0,163.270004,157.800003,157.889999,156.949219,12253400
2021-12-02,159.830002,163.25,158.800003,161.210007,160.249451,12969900
2021-12-03,161.5,161.830002,157.190002,158.289993,157.346832,12679900
2021-12-06,161.009995,162.610001,159.460007,160.160004,159.205704,11186500
2021-12-07,161.880005,163.389999,161.160004,162.570007,161.601349,9851600
2021-12-08,162.660004,163.270004,160.169998,160.710007,159.752426,11705700
2021-12-09,159.649994,160.929993,158.649994,160.460007,159.503922,11189600
2021-12-10,161.320007,161.699997,159.130005,159.820007,158.867737,10396200
2021-12-13,159.5,159.789993,157.279999,157.919998,156.979034,12069000
2021-12-14,157.449997,160.889999,157.300003,159.130005,158.181839,12563600
2021-12-15,159.850006,159.850006,157.350006,157.940002,156.998932,14014200
2021-12-16,160.389999,161.820007,158.699997,160.410004,159.454208,19542800
2021-12-17,159.320007,159.380005,155.179993,156.759995,155.825943,28082000
2021-12-20,154.509995,154.699997,151.839996,153.940002,153.022766,15148000
2021-12-21,155.410004,157.179993,155.089996,156.089996,155.159943,11291300
2021-12-22,155.75,157.059998,155.240005,156.699997,155.766312,7273000
2021-12-23,157.610001,159.119995,157.210007,157.259995,156.322968,8055200
2021-12-27,157.600006,158.199997,156.339996,158.160004,157.217621,6188100
2021-12-28,158.199997,160.149994,158.080002,158.639999,157.694748,6342300
2021-12-29,158.850006,159.630005,158.149994,158.559998,157.615234,6398900
2021-12-30,159.110001,160.240005,158.369995,158.479996,157.535706,6948200
2021-12-31,158.449997,159.289993,157.960007,158.350006,157.406494,5803900
